id,date,time,co_gt,no2_gt,temperature,humidity,created_at
4554,18/09/2004,01.00.00,0.9,70.0,21.5,45.6,2026-01-28 02:46:51
4555,18/09/2004,02.00.00,0.7,57.0,21.1,44.5,2026-01-28 02:46:51
4556,18/09/2004,03.00.00,0.6,51.0,20.4,47.1,2026-01-28 02:46:51
4557,18/09/2004,04.00.00,0.55,45.0,20.6,45.9,2026-01-28 02:46:51
4558,18/09/2004,05.00.00,0.5,42.0,20.2,46.7,2026-01-28 02:46:51
4559,18/09/2004,06.00.00,0.8,71.0,20.1,47.8,2026-01-28 02:46:51
4560,18/09/2004,07.00.00,1.2,82.0,20.0,50.7,2026-01-28 02:46:51
4561,18/09/2004,08.00.00,1.1,81.0,20.7,49.7,2026-01-28 02:46:51
4562,18/09/2004,09.00.00,1.6,89.0,24.3,39.5,2026-01-28 02:46:51
4563,18/09/2004,10.00.00,1.4,83.0,25.4,34.8,2026-01-28 02:46:51
4564,18/09/2004,11.00.00,1.2,82.0,26.6,30.7,2026-01-28 02:46:51
4565,18/09/2004,12.00.00,1.4,78.0,27.7,28.1,2026-01-28 02:46:51
4566,18/09/2004,13.00.00,1.6,79.0,27.6,28.7,2026-01-28 02:46:51
4567,18/09/2004,14.00.00,1.1,78.0,27.6,29.2,2026-01-28 02:46:51
4568,18/09/2004,15.00.00,1.1,73.0,28.1,28.6,2026-01-28 02:46:51
4569,18/09/2004,16.00.00,1.3,73.0,29.1,26.8,2026-01-28 02:46:51
4570,18/09/2004,17.00.00,1.5,100.0,28.4,28.3,2026-01-28 02:46:51
4571,18/09/2004,18.00.00,2.0,122.0,26.6,32.1,2026-01-28 02:46:51
4572,18/09/2004,19.00.00,2.4,132.0,25.3,35.3,2026-01-28 02:46:51
4573,18/09/2004,20.00.00,2.0,116.0,24.7,37.1,2026-01-28 02:46:51
4574,18/09/2004,21.00.00,1.5,109.0,23.5,40.6,2026-01-28 02:46:51
4575,18/09/2004,22.00.00,1.7,109.0,22.8,43.4,2026-01-28 02:46:51
4576,18/09/2004,23.00.00,2.5,116.0,22.2,47.9,2026-01-28 02:46:51
4577,19/09/2004,00.00.00,2.2,104.0,21.3,50.5,2026-01-28 02:46:51
4578,19/09/2004,01.00.00,1.4,81.0,20.6,53.2,2026-01-28 02:46:51
4579,19/09/2004,02.00.00,1.2,64.0,19.6,56.6,2026-01-28 02:46:51
4580,19/09/2004,03.00.00,1.2,59.0,18.8,59.8,2026-01-28 02:46:51
4581,19/09/2004,04.00.00,0.9,54.0,18.8,59.5,2026-01-28 02:46:51
4582,19/09/2004,05.00.00,0.5,35.0,19.3,57.0,2026-01-28 02:46:51
4583,19/09/2004,06.00.00,0.6,44.0,18.2,60.8,2026-01-28 02:46:51
4584,19/09/2004,07.00.00,1.0,62.0,16.8,66.8,2026-01-28 02:46:51
4585,19/09/2004,08.00.00,1.3,68.0,18.6,60.0,2026-01-28 02:46:51
4586,19/09/2004,09.00.00,1.7,85.0,22.2,48.0,2026-01-28 02:46:51
4587,19/09/2004,10.00.00,2.2,110.0,26.5,35.7,2026-01-28 02:46:51
4588,19/09/2004,11.00.00,2.1,115.0,30.0,28.5,2026-01-28 02:46:51
4589,19/09/2004,12.00.00,2.2,129.0,32.2,24.7,2026-01-28 02:46:51
4590,19/09/2004,13.00.00,2.0,106.0,29.6,28.6,2026-01-28 02:46:51
4591,19/09/2004,14.00.00,2.0,87.0,29.8,28.5,2026-01-28 02:46:51
4592,19/09/2004,15.00.00,1.2,70.0,31.1,26.1,2026-01-28 02:46:51
4593,19/09/2004,16.00.00,1.8,106.0,34.6,22.4,2026-01-28 02:46:51
4594,19/09/2004,17.00.00,4.3,151.0,33.2,25.4,2026-01-28 02:46:51
4595,19/09/2004,18.00.00,3.8,179.0,30.0,31.4,2026-01-28 02:46:51
4596,19/09/2004,19.00.00,4.4,188.0,27.5,38.1,2026-01-28 02:46:51
4597,19/09/2004,20.00.00,3.8,187.0,26.2,42.5,2026-01-28 02:46:51
4598,19/09/2004,21.00.00,1.9,121.0,24.7,46.4,2026-01-28 02:46:51
4599,19/09/2004,22.00.00,1.7,99.0,23.6,50.0,2026-01-28 02:46:51
4600,19/09/2004,23.00.00,1.8,100.0,22.7,53.6,2026-01-28 02:46:51
4601,20/09/2004,00.00.00,1.1,79.0,22.7,53.8,2026-01-28 02:46:51
4602,20/09/2004,01.00.00,0.8,57.0,22.8,53.0,2026-01-28 02:46:51
4603,20/09/2004,02.00.00,0.7,43.0,21.4,57.6,2026-01-28 02:46:51
4604,20/09/2004,03.00.00,0.6,46.5,19.9,62.3,2026-01-28 02:46:51
4605,20/09/2004,04.00.00,0.5,50.0,19.5,63.5,2026-01-28 02:46:51
4606,20/09/2004,05.00.00,0.5,47.0,20.2,60.8,2026-01-28 02:46:51
4607,20/09/2004,06.00.00,0.9,60.0,19.4,63.5,2026-01-28 02:46:51
4608,20/09/2004,07.00.00,3.5,91.0,18.7,65.6,2026-01-28 02:46:51
4609,20/09/2004,08.00.00,4.6,125.0,20.1,60.6,2026-01-28 02:46:51
4610,20/09/2004,09.00.00,5.7,159.0,23.5,49.7,2026-01-28 02:46:51
4611,20/09/2004,10.00.00,3.5,173.0,26.4,41.9,2026-01-28 02:46:51
4612,20/09/2004,11.00.00,3.7,174.0,29.9,34.0,2026-01-28 02:46:51
4613,20/09/2004,12.00.00,3.1,165.0,31.5,30.8,2026-01-28 02:46:51
4614,20/09/2004,13.00.00,3.0,136.0,30.2,30.2,2026-01-28 02:46:51
4615,20/09/2004,14.00.00,2.6,125.0,30.5,29.3,2026-01-28 02:46:51
4616,20/09/2004,15.00.00,2.4,122.0,31.8,27.4,2026-01-28 02:46:51
4617,20/09/2004,16.00.00,2.6,124.0,34.3,23.2,2026-01-28 02:46:51
4618,20/09/2004,17.00.00,5.0,184.0,34.1,23.0,2026-01-28 02:46:51
4619,20/09/2004,18.00.00,5.6,200.0,30.5,29.2,2026-01-28 02:46:51
4620,20/09/2004,19.00.00,6.5,225.0,28.1,32.4,2026-01-28 02:46:51
4621,20/09/2004,20.00.00,4.1,168.0,26.5,31.7,2026-01-28 02:46:51
4622,20/09/2004,21.00.00,2.1,118.0,24.8,33.7,2026-01-28 02:46:51
4623,20/09/2004,22.00.00,2.0,115.0,23.9,38.1,2026-01-28 02:46:51
4624,20/09/2004,23.00.00,1.4,94.0,23.0,43.0,2026-01-28 02:46:51
4625,21/09/2004,00.00.00,0.8,62.0,23.5,44.7,2026-01-28 02:46:51
4626,21/09/2004,01.00.00,0.8,68.0,22.3,47.7,2026-01-28 02:46:51
4627,21/09/2004,02.00.00,0.6,50.0,22.1,49.8,2026-01-28 02:46:51
4628,21/09/2004,03.00.00,0.5,43.0,21.8,51.4,2026-01-28 02:46:51
4629,21/09/2004,04.00.00,0.4,36.0,20.8,55.9,2026-01-28 02:46:51
4630,21/09/2004,05.00.00,0.6,53.0,18.8,63.0,2026-01-28 02:46:51
4631,21/09/2004,06.00.00,1.4,79.0,18.3,65.5,2026-01-28 02:46:51
4632,21/09/2004,07.00.00,5.6,133.0,18.2,66.1,2026-01-28 02:46:51
4633,21/09/2004,08.00.00,7.3,148.0,19.6,60.7,2026-01-28 02:46:51
4634,21/09/2004,09.00.00,5.3,161.0,22.6,51.4,2026-01-28 02:46:51
4635,21/09/2004,10.00.00,4.4,191.0,25.8,44.2,2026-01-28 02:46:51
4636,21/09/2004,11.00.00,3.1,158.0,28.5,39.0,2026-01-28 02:46:51
4637,21/09/2004,12.00.00,3.3,157.0,30.1,35.1,2026-01-28 02:46:51
4638,21/09/2004,13.00.00,3.8,188.0,29.4,36.4,2026-01-28 02:46:51
4639,21/09/2004,14.00.00,2.3,143.0,29.2,37.9,2026-01-28 02:46:51
4640,21/09/2004,15.00.00,2.6,152.0,30.5,34.9,2026-01-28 02:46:51
4641,21/09/2004,16.00.00,3.2,168.0,31.5,31.4,2026-01-28 02:46:51
4642,21/09/2004,17.00.00,5.0,205.0,31.2,31.4,2026-01-28 02:46:51
4643,21/09/2004,18.00.00,5.6,204.0,28.5,37.2,2026-01-28 02:46:51
4644,21/09/2004,19.00.00,5.4,210.0,26.7,42.3,2026-01-28 02:46:51
4645,21/09/2004,20.00.00,4.4,173.0,24.8,49.0,2026-01-28 02:46:51
4646,21/09/2004,21.00.00,2.4,123.0,23.6,53.6,2026-01-28 02:46:51
4647,21/09/2004,22.00.00,1.5,92.0,23.0,55.8,2026-01-28 02:46:51
4648,21/09/2004,23.00.00,1.3,77.0,22.1,58.4,2026-01-28 02:46:51
4649,22/09/2004,00.00.00,1.1,74.0,22.6,56.3,2026-01-28 02:46:51
4650,22/09/2004,01.00.00,1.0,74.0,21.0,61.3,2026-01-28 02:46:51
4651,22/09/2004,02.00.00,0.6,47.0,23.0,54.0,2026-01-28 02:46:51
4652,22/09/2004,03.00.00,0.5,45.5,19.8,65.3,2026-01-28 02:46:51
4653,22/09/2004,04.00.00,0.6,44.0,18.3,70.8,2026-01-28 02:46:51
4654,22/09/2004,05.00.00,0.8,69.0,18.1,72.5,2026-01-28 02:46:51
4655,22/09/2004,06.00.00,1.5,79.0,18.3,71.0,2026-01-28 02:46:51
4656,22/09/2004,07.00.00,4.1,108.0,18.5,68.9,2026-01-28 02:46:51
4657,22/09/2004,08.00.00,5.5,119.0,20.1,62.7,2026-01-28 02:46:51
4658,22/09/2004,09.00.00,5.5,165.0,23.5,52.0,2026-01-28 02:46:51
4659,22/09/2004,10.00.00,3.7,172.0,26.8,42.7,2026-01-28 02:46:51
4660,22/09/2004,11.00.00,3.3,180.0,29.1,36.7,2026-01-28 02:46:51
4661,22/09/2004,12.00.00,2.5,130.0,30.8,32.0,2026-01-28 02:46:51
4662,22/09/2004,13.00.00,2.6,120.0,27.9,37.0,2026-01-28 02:46:51
4663,22/09/2004,14.00.00,2.2,117.0,28.5,37.3,2026-01-28 02:46:51
4664,22/09/2004,15.00.00,2.6,141.0,30.2,32.9,2026-01-28 02:46:51
4665,22/09/2004,16.00.00,2.9,151.0,32.9,27.7,2026-01-28 02:46:51
4666,22/09/2004,17.00.00,5.0,218.0,32.2,28.8,2026-01-28 02:46:51
4667,22/09/2004,18.00.00,5.1,213.0,28.8,39.0,2026-01-28 02:46:51
4668,22/09/2004,19.00.00,5.2,194.0,26.7,43.3,2026-01-28 02:46:51
4669,22/09/2004,20.00.00,3.8,167.0,24.6,54.0,2026-01-28 02:46:51
4670,22/09/2004,21.00.00,2.2,115.0,23.4,59.9,2026-01-28 02:46:51
4671,22/09/2004,22.00.00,2.1,98.0,22.5,62.6,2026-01-28 02:46:51
4672,22/09/2004,23.00.00,1.8,93.0,22.9,62.0,2026-01-28 02:46:51
4673,23/09/2004,00.00.00,1.6,87.0,22.2,64.9,2026-01-28 02:46:51
4674,23/09/2004,01.00.00,1.4,71.0,21.4,68.5,2026-01-28 02:46:51
4675,23/09/2004,02.00.00,0.8,49.0,22.2,63.0,2026-01-28 02:46:51
4676,23/09/2004,03.00.00,0.5,46.5,22.4,59.9,2026-01-28 02:46:51
4677,23/09/2004,04.00.00,0.5,44.0,21.1,63.8,2026-01-28 02:46:51
4678,23/09/2004,05.00.00,0.5,58.0,22.9,57.5,2026-01-28 02:46:51
4679,23/09/2004,06.00.00,0.9,66.0,21.3,63.2,2026-01-28 02:46:51
4680,23/09/2004,07.00.00,3.2,112.0,21.3,63.5,2026-01-28 02:46:51
4681,23/09/2004,08.00.00,2.8,104.0,23.7,54.4,2026-01-28 02:46:51
4682,23/09/2004,09.00.00,2.7,103.0,25.0,50.8,2026-01-28 02:46:51
4683,23/09/2004,10.00.00,2.4,118.0,26.3,48.1,2026-01-28 02:46:51
4684,23/09/2004,11.00.00,2.7,129.0,26.4,47.3,2026-01-28 02:46:51
4685,23/09/2004,12.00.00,2.8,127.0,29.3,39.5,2026-01-28 02:46:51
4686,23/09/2004,13.00.00,2.9,130.0,29.0,39.6,2026-01-28 02:46:51
4687,23/09/2004,14.00.00,2.6,130.0,29.8,38.0,2026-01-28 02:46:51
4688,23/09/2004,15.00.00,2.6,118.0,30.4,37.2,2026-01-28 02:46:51
4689,23/09/2004,16.00.00,3.2,146.0,31.5,34.9,2026-01-28 02:46:51
4690,23/09/2004,17.00.00,4.6,190.0,31.6,34.8,2026-01-28 02:46:51
4691,23/09/2004,18.00.00,4.9,189.0,29.0,40.5,2026-01-28 02:46:51
4692,23/09/2004,19.00.00,4.7,173.0,27.2,45.9,2026-01-28 02:46:51
4693,23/09/2004,20.00.00,3.3,148.0,26.2,48.7,2026-01-28 02:46:51
4694,23/09/2004,21.00.00,2.3,116.0,25.1,50.5,2026-01-28 02:46:51
4695,23/09/2004,22.00.00,2.1,109.0,24.1,50.7,2026-01-28 02:46:51
4696,23/09/2004,23.00.00,1.7,94.0,22.5,53.7,2026-01-28 02:46:51
4697,24/09/2004,00.00.00,1.0,64.0,22.7,53.7,2026-01-28 02:46:51
4698,24/09/2004,01.00.00,0.9,59.0,21.5,57.9,2026-01-28 02:46:51
4699,24/09/2004,02.00.00,0.7,64.0,22.3,55.8,2026-01-28 02:46:51
4700,24/09/2004,03.00.00,0.4,58.0,22.7,53.8,2026-01-28 02:46:51
4701,24/09/2004,04.00.00,0.4,52.0,21.1,59.9,2026-01-28 02:46:51
4702,24/09/2004,05.00.00,0.5,55.0,20.4,63.0,2026-01-28 02:46:51
4703,24/09/2004,06.00.00,1.3,83.0,20.8,62.2,2026-01-28 02:46:51
4704,24/09/2004,07.00.00,3.5,114.0,21.3,61.6,2026-01-28 02:46:51
4705,24/09/2004,08.00.00,5.5,137.0,21.9,60.2,2026-01-28 02:46:51
4706,24/09/2004,09.00.00,5.6,160.0,23.0,56.4,2026-01-28 02:46:51
4707,24/09/2004,10.00.00,3.4,138.0,25.1,49.5,2026-01-28 02:46:51
4708,24/09/2004,11.00.00,3.2,134.0,26.6,44.3,2026-01-28 02:46:51
4709,24/09/2004,12.00.00,3.7,143.0,26.2,46.0,2026-01-28 02:46:51
4710,24/09/2004,13.00.00,4.6,153.0,25.4,48.7,2026-01-28 02:46:51
4711,24/09/2004,14.00.00,4.2,145.0,25.6,48.3,2026-01-28 02:46:51
4712,24/09/2004,15.00.00,3.3,123.0,25.7,47.8,2026-01-28 02:46:51
4713,24/09/2004,16.00.00,2.7,96.0,24.9,49.2,2026-01-28 02:46:51
4714,24/09/2004,17.00.00,2.2,107.0,18.3,75.4,2026-01-28 02:46:51
4715,24/09/2004,18.00.00,2.8,119.0,16.3,73.9,2026-01-28 02:46:51
4716,24/09/2004,19.00.00,2.9,109.0,15.6,75.7,2026-01-28 02:46:51
4717,24/09/2004,20.00.00,2.0,107.0,15.4,76.6,2026-01-28 02:46:51
4718,24/09/2004,21.00.00,0.7,57.0,14.0,75.4,2026-01-28 02:46:51
4719,24/09/2004,22.00.00,0.6,60.0,14.9,60.5,2026-01-28 02:46:51
4720,24/09/2004,23.00.00,1.2,22.0,15.5,50.9,2026-01-28 02:46:51
4721,25/09/2004,00.00.00,1.2,2.0,15.6,50.0,2026-01-28 02:46:51
4722,25/09/2004,01.00.00,1.1,7.0,15.4,53.6,2026-01-28 02:46:51
4723,25/09/2004,02.00.00,0.6,8.0,15.4,53.9,2026-01-28 02:46:51
4724,25/09/2004,03.00.00,0.3,17.5,15.3,52.4,2026-01-28 02:46:51
4725,25/09/2004,04.00.00,0.3,27.0,15.3,53.1,2026-01-28 02:46:51
4726,25/09/2004,05.00.00,0.3,14.0,15.4,53.7,2026-01-28 02:46:51
4727,25/09/2004,06.00.00,0.4,3.0,15.5,53.3,2026-01-28 02:46:51
4728,25/09/2004,07.00.00,0.6,9.0,15.4,52.7,2026-01-28 02:46:51
4729,25/09/2004,08.00.00,0.7,14.0,15.7,51.1,2026-01-28 02:46:51
4730,25/09/2004,09.00.00,1.0,52.0,16.9,47.7,2026-01-28 02:46:51
4731,25/09/2004,10.00.00,1.1,64.0,18.2,41.9,2026-01-28 02:46:51
4732,25/09/2004,11.00.00,1.5,66.0,19.1,37.0,2026-01-28 02:46:51
4733,25/09/2004,12.00.00,1.4,14.0,19.3,34.8,2026-01-28 02:46:51
4734,25/09/2004,13.00.00,1.4,9.0,19.8,31.2,2026-01-28 02:46:51
4735,25/09/2004,14.00.00,1.0,12.0,19.8,31.1,2026-01-28 02:46:51
4736,25/09/2004,15.00.00,0.9,14.0,20.2,28.6,2026-01-28 02:46:51
4737,25/09/2004,16.00.00,1.1,21.0,22.1,24.8,2026-01-28 02:46:51
4738,25/09/2004,17.00.00,1.3,43.0,21.1,27.7,2026-01-28 02:46:51
4739,25/09/2004,18.00.00,1.8,62.0,20.1,30.3,2026-01-28 02:46:51
4740,25/09/2004,19.00.00,2.4,68.0,19.5,33.0,2026-01-28 02:46:51
4741,25/09/2004,20.00.00,2.7,81.0,19.3,32.3,2026-01-28 02:46:51
4742,25/09/2004,21.00.00,1.7,88.0,18.4,33.2,2026-01-28 02:46:51
4743,25/09/2004,22.00.00,2.2,99.0,17.8,36.5,2026-01-28 02:46:51
4744,25/09/2004,23.00.00,2.8,98.0,17.8,39.9,2026-01-28 02:46:51
4745,26/09/2004,00.00.00,2.4,97.0,17.0,43.0,2026-01-28 02:46:51
4746,26/09/2004,01.00.00,2.5,101.0,15.5,52.2,2026-01-28 02:46:51
4747,26/09/2004,02.00.00,1.4,90.0,15.6,51.9,2026-01-28 02:46:51
4748,26/09/2004,03.00.00,1.4,75.5,13.5,59.4,2026-01-28 02:46:51
4749,26/09/2004,04.00.00,1.15,61.0,13.4,59.9,2026-01-28 02:46:51
4750,26/09/2004,05.00.00,0.9,55.0,12.5,63.2,2026-01-28 02:46:51
4751,26/09/2004,06.00.00,0.6,46.0,13.6,57.6,2026-01-28 02:46:51
4752,26/09/2004,07.00.00,1.0,56.0,12.2,63.2,2026-01-28 02:46:51
4753,26/09/2004,08.00.00,1.6,83.0,14.6,56.4,2026-01-28 02:46:51
4754,26/09/2004,09.00.00,0.9,55.0,19.8,38.6,2026-01-28 02:46:51
4755,26/09/2004,10.00.00,0.9,47.0,21.6,33.4,2026-01-28 02:46:51
4756,26/09/2004,11.00.00,1.0,61.0,22.0,32.2,2026-01-28 02:46:51
4757,26/09/2004,12.00.00,1.0,58.0,22.7,30.2,2026-01-28 02:46:51
4758,26/09/2004,13.00.00,0.9,59.0,22.3,30.4,2026-01-28 02:46:51
4759,26/09/2004,14.00.00,0.9,54.0,22.1,30.5,2026-01-28 02:46:51
4760,26/09/2004,15.00.00,0.9,69.0,22.1,29.5,2026-01-28 02:46:51
4761,26/09/2004,16.00.00,0.9,54.0,23.4,27.1,2026-01-28 02:46:51
4762,26/09/2004,17.00.00,2.7,95.0,23.1,27.0,2026-01-28 02:46:51
4763,26/09/2004,18.00.00,2.2,99.0,21.5,31.4,2026-01-28 02:46:51
4764,26/09/2004,19.00.00,3.3,127.0,20.3,35.5,2026-01-28 02:46:51
4765,26/09/2004,20.00.00,2.1,98.0,19.6,36.3,2026-01-28 02:46:51
4766,26/09/2004,21.00.00,1.8,112.0,18.7,39.7,2026-01-28 02:46:51
4767,26/09/2004,22.00.00,1.9,115.0,18.0,42.7,2026-01-28 02:46:51
4768,26/09/2004,23.00.00,2.3,114.0,17.1,47.6,2026-01-28 02:46:51
4769,27/09/2004,00.00.00,1.9,103.0,16.6,51.3,2026-01-28 02:46:51
4770,27/09/2004,01.00.00,1.3,81.0,15.9,55.2,2026-01-28 02:46:51
4771,27/09/2004,02.00.00,1.0,75.0,14.9,58.9,2026-01-28 02:46:51
4772,27/09/2004,03.00.00,0.6,69.5,14.1,61.0,2026-01-28 02:46:51
4773,27/09/2004,04.00.00,0.6,64.0,14.0,62.6,2026-01-28 02:46:51
4774,27/09/2004,05.00.00,0.9,71.0,14.1,61.7,2026-01-28 02:46:51
4775,27/09/2004,06.00.00,1.5,99.0,14.4,60.3,2026-01-28 02:46:51
4776,27/09/2004,07.00.00,5.5,132.0,15.0,57.7,2026-01-28 02:46:51
4777,27/09/2004,08.00.00,4.0,135.0,16.9,50.3,2026-01-28 02:46:51
4778,27/09/2004,09.00.00,1.8,94.0,19.7,40.2,2026-01-28 02:46:51
4779,27/09/2004,10.00.00,1.9,103.0,22.2,33.6,2026-01-28 02:46:51
4780,27/09/2004,11.00.00,1.7,123.0,23.7,29.6,2026-01-28 02:46:51
4781,27/09/2004,12.00.00,1.6,95.0,21.9,30.7,2026-01-28 02:46:51
4782,27/09/2004,13.00.00,1.9,90.0,22.3,29.5,2026-01-28 02:46:51
4783,27/09/2004,14.00.00,1.6,99.0,23.8,27.0,2026-01-28 02:46:51
4784,27/09/2004,15.00.00,1.8,107.0,23.3,28.3,2026-01-28 02:46:51
4785,27/09/2004,16.00.00,2.0,112.0,24.2,27.2,2026-01-28 02:46:51
4786,27/09/2004,17.00.00,3.1,132.0,25.1,25.8,2026-01-28 02:46:51
4787,27/09/2004,18.00.00,3.9,148.0,22.3,29.2,2026-01-28 02:46:51
4788,27/09/2004,19.00.00,4.3,158.0,20.8,32.5,2026-01-28 02:46:51
4789,27/09/2004,20.00.00,3.5,145.0,19.1,36.8,2026-01-28 02:46:51
4790,27/09/2004,21.00.00,2.4,128.0,18.1,39.9,2026-01-28 02:46:51
4791,27/09/2004,22.00.00,1.5,105.0,17.4,42.8,2026-01-28 02:46:51
4792,27/09/2004,23.00.00,1.3,90.0,16.7,46.6,2026-01-28 02:46:51
4793,28/09/2004,00.00.00,1.0,85.0,17.1,46.8,2026-01-28 02:46:51
4794,28/09/2004,01.00.00,0.8,73.0,15.3,51.9,2026-01-28 02:46:51
4795,28/09/2004,02.00.00,0.5,74.0,15.0,52.8,2026-01-28 02:46:51
4796,28/09/2004,03.00.00,0.4,67.5,14.4,54.5,2026-01-28 02:46:51
4797,28/09/2004,04.00.00,0.5,61.0,12.8,59.8,2026-01-28 02:46:51
4798,28/09/2004,05.00.00,0.7,69.0,11.9,62.7,2026-01-28 02:46:51
4799,28/09/2004,06.00.00,1.2,82.0,12.1,62.6,2026-01-28 02:46:51
4800,28/09/2004,07.00.00,2.4,120.0,13.5,58.2,2026-01-28 02:46:51
4801,28/09/2004,08.00.00,4.3,135.0,14.4,55.7,2026-01-28 02:46:51
4802,28/09/2004,09.00.00,4.1,152.0,17.8,45.7,2026-01-28 02:46:51
4803,28/09/2004,10.00.00,3.7,177.0,21.0,37.2,2026-01-28 02:46:51
4804,28/09/2004,11.00.00,3.4,181.0,24.5,29.8,2026-01-28 02:46:51
4805,28/09/2004,12.00.00,3.8,176.0,26.4,26.4,2026-01-28 02:46:51
4806,28/09/2004,13.00.00,4.1,163.0,25.2,26.8,2026-01-28 02:46:51
4807,28/09/2004,14.00.00,3.4,174.0,26.1,24.8,2026-01-28 02:46:51
4808,28/09/2004,15.00.00,2.3,117.0,26.2,24.4,2026-01-28 02:46:51
4809,28/09/2004,16.00.00,3.2,145.0,28.9,21.3,2026-01-28 02:46:51
4810,28/09/2004,17.00.00,4.8,173.0,28.0,23.3,2026-01-28 02:46:51
4811,28/09/2004,18.00.00,6.7,204.0,24.7,27.9,2026-01-28 02:46:51
4812,28/09/2004,19.00.00,7.5,209.0,23.0,33.6,2026-01-28 02:46:51
4813,28/09/2004,20.00.00,4.5,175.0,20.9,45.8,2026-01-28 02:46:51
4814,28/09/2004,21.00.00,2.1,129.0,19.8,48.6,2026-01-28 02:46:51
4815,28/09/2004,22.00.00,1.5,111.0,19.8,47.7,2026-01-28 02:46:51
4816,28/09/2004,23.00.00,1.1,85.0,18.6,49.1,2026-01-28 02:46:51
4817,29/09/2004,00.00.00,1.1,86.0,17.2,53.9,2026-01-28 02:46:51
4818,29/09/2004,01.00.00,0.9,71.0,16.3,56.8,2026-01-28 02:46:51
4819,29/09/2004,02.00.00,0.5,60.0,17.4,53.4,2026-01-28 02:46:51
4820,29/09/2004,03.00.00,0.4,54.0,15.5,58.8,2026-01-28 02:46:51
4821,29/09/2004,04.00.00,0.4,48.0,14.6,62.1,2026-01-28 02:46:51
4822,29/09/2004,05.00.00,0.4,45.0,17.1,52.5,2026-01-28 02:46:51
4823,29/09/2004,06.00.00,0.7,53.0,15.2,58.3,2026-01-28 02:46:51
4824,29/09/2004,07.00.00,2.0,94.0,14.9,59.2,2026-01-28 02:46:51
4825,29/09/2004,08.00.00,4.2,122.0,15.1,59.0,2026-01-28 02:46:51
4826,29/09/2004,09.00.00,5.2,170.0,19.0,47.8,2026-01-28 02:46:51
4827,29/09/2004,10.00.00,3.8,174.0,22.4,38.8,2026-01-28 02:46:51
4828,29/09/2004,11.00.00,3.7,191.0,25.4,33.3,2026-01-28 02:46:51
4829,29/09/2004,12.00.00,3.4,179.0,27.2,30.4,2026-01-28 02:46:51
4830,29/09/2004,13.00.00,3.1,148.0,25.5,34.8,2026-01-28 02:46:51
4831,29/09/2004,14.00.00,2.4,129.0,26.4,28.5,2026-01-28 02:46:51
4832,29/09/2004,15.00.00,2.8,148.0,27.7,25.1,2026-01-28 02:46:51
4833,29/09/2004,16.00.00,3.6,184.0,28.6,23.2,2026-01-28 02:46:51
4834,29/09/2004,17.00.00,4.0,188.0,27.2,26.3,2026-01-28 02:46:51
4835,29/09/2004,18.00.00,5.6,204.0,25.3,33.0,2026-01-28 02:46:51
4836,29/09/2004,19.00.00,6.3,201.0,23.2,36.9,2026-01-28 02:46:51
4837,29/09/2004,20.00.00,4.7,165.0,21.6,43.3,2026-01-28 02:46:51
4838,29/09/2004,21.00.00,1.9,133.0,21.1,44.8,2026-01-28 02:46:51
4839,29/09/2004,22.00.00,1.9,125.0,19.7,49.3,2026-01-28 02:46:51
4840,29/09/2004,23.00.00,1.2,101.0,20.3,47.8,2026-01-28 02:46:51
4841,30/09/2004,00.00.00,0.9,79.0,19.4,50.3,2026-01-28 02:46:51
4842,30/09/2004,01.00.00,0.966667,80.6923,18.3,53.1,2026-01-28 02:46:51
4843,30/09/2004,02.00.00,1.03333,82.3846,17.5,56.1,2026-01-28 02:46:51
4844,30/09/2004,03.00.00,1.1,84.0769,19.2,50.3,2026-01-28 02:46:51
4845,30/09/2004,04.00.00,1.16667,85.7692,16.6,59.6,2026-01-28 02:46:51
4846,30/09/2004,05.00.00,1.23333,87.4615,17.5,57.1,2026-01-28 02:46:51
4847,30/09/2004,06.00.00,1.3,89.1538,17.6,57.6,2026-01-28 02:46:51
4848,30/09/2004,07.00.00,1.36667,90.8462,18.0,57.0,2026-01-28 02:46:51
4849,30/09/2004,08.00.00,1.43333,92.5385,18.5,55.9,2026-01-28 02:46:51
4850,30/09/2004,09.00.00,1.5,94.2308,18.6,57.2,2026-01-28 02:46:51
4851,30/09/2004,10.00.00,1.56667,95.9231,20.2,53.0,2026-01-28 02:46:51
4852,30/09/2004,11.00.00,1.63333,97.6154,21.3,50.1,2026-01-28 02:46:51
4853,30/09/2004,12.00.00,1.7,99.3077,24.6,42.8,2026-01-28 02:46:51
4854,30/09/2004,13.00.00,1.7,101.0,24.6,44.1,2026-01-28 02:46:51
4855,30/09/2004,14.00.00,2.2,113.0,25.6,43.4,2026-01-28 02:46:51
4856,30/09/2004,15.00.00,2.8,121.0,26.1,42.6,2026-01-28 02:46:51
4857,30/09/2004,16.00.00,3.9,146.0,25.8,44.8,2026-01-28 02:46:51
4858,30/09/2004,17.00.00,6.5,188.0,25.4,47.9,2026-01-28 02:46:51
4859,30/09/2004,18.00.00,6.3,182.0,24.6,50.0,2026-01-28 02:46:51
4860,30/09/2004,19.00.00,5.7,166.0,23.6,54.4,2026-01-28 02:46:51
4861,30/09/2004,20.00.00,4.4,142.0,22.6,59.5,2026-01-28 02:46:51
4862,30/09/2004,21.00.00,1.6,84.0,22.1,61.3,2026-01-28 02:46:51
4863,30/09/2004,22.00.00,1.5,87.0,22.1,61.3,2026-01-28 02:46:51
